term,p_pos,p_neg,class
buonissime,1.0,0.0,positivo
freerefill,1.0,0.0,positivo
híbridos,1.0,0.0,positivo
perfeitaaaaaaaa,1.0,0.0,positivo
hamaki,0.5416666666666666,0.4583333333333333,positivo
tonicas,1.0,0.0,positivo
bravejou,0.25,0.75,negativo
sugeriu-nos,1.0,0.0,positivo
ntricionista,1.0,0.0,positivo
comre,1.0,0.0,positivo
primeio,1.0,0.0,positivo
eficacaz,1.0,0.0,positivo
inexoravel,1.0,0.0,positivo
nelhor,1.0,0.0,positivo
opções!o,1.0,0.0,positivo
ostras.camaroes,1.0,0.0,positivo
meniére,1.0,0.0,positivo
daselhores,1.0,0.0,positivo
energeticas,1.0,0.0,positivo
praticamente.pratos,1.0,0.0,positivo
exclusive,1.0,0.0,positivo
sociedade,0.8806584362139918,0.11934156378600826,positivo
diexe,1.0,0.0,positivo
bastancom,1.0,0.0,positivo
qualificadíssima,1.0,0.0,positivo
tarter,0.8958333333333334,0.10416666666666667,positivo
deliciooooosas,1.0,0.0,positivo
semi-desiratados,1.0,0.0,positivo
anti-econômica,0.0,1.0,negativo
razzoavel,1.0,0.0,positivo
mozzar,0.8611898016997167,0.1388101983002833,positivo
discotec,0.9859154929577464,0.014084507042253518,positivo
protéina,1.0,0.0,positivo
pizzetta,1.0,0.0,positivo
enlouquecidas,1.0,0.0,positivo
gafanhoto,0.875,0.125,positivo
principais(individuais,1.0,0.0,positivo
bem.elaborado,0.0,1.0,negativo
casera,1.0,0.0,positivo
abruzzo,0.8888888888888888,0.1111111111111111,positivo
deleitantes,1.0,0.0,positivo
paicamos,1.0,0.0,positivo
estadão,0.6923076923076923,0.3076923076923077,positivo
querido(a,1.0,0.0,positivo
shaks,1.0,0.0,positivo
desinibida,1.0,0.0,positivo
muiiittttooooo,1.0,0.0,positivo
énque,1.0,0.0,positivo
estraordinaria,1.0,0.0,positivo
quemtinha,1.0,0.0,positivo
pessol,1.0,0.0,positivo
convidá,0.8,0.2,positivo
permantente,0.5,0.5,negativo
ofeerece,1.0,0.0,positivo
alcoólocos,1.0,0.0,positivo
projecto,0.9090909090909092,0.09090909090909093,positivo
flutuei,1.0,0.0,positivo
agradados,0.5,0.5,negativo
nós!deixou,1.0,0.0,positivo
creck,1.0,0.0,positivo
vielinha,1.0,0.0,positivo
justo!!io,1.0,0.0,positivo
tonkatso,1.0,0.0,positivo
resumomuito,1.0,0.0,positivo
glamourizado,0.5,0.5,negativo
etica,0.8,0.2,positivo
parainha,1.0,0.0,positivo
topíssimas,1.0,0.0,positivo
increible,1.0,0.0,positivo
especialíssímo,1.0,0.0,positivo
tuesday,1.0,0.0,positivo
usáveis,1.0,0.0,positivo
também!vale,1.0,0.0,positivo
pommed'or,1.0,0.0,positivo
safisfaz,1.0,0.0,positivo
sorocaba,0.8636363636363636,0.13636363636363635,positivo
lembrandontenteinir,0.0,1.0,negativo
japaleno,1.0,0.0,positivo
rissotta,1.0,0.0,positivo
logoavaixo,0.0,1.0,negativo
maravilhoso!tome,1.0,0.0,positivo
corredor,0.8307888040712468,0.1692111959287532,positivo
patr,0.8909235668789809,0.10907643312101913,positivo
carlota,0.8432203389830508,0.15677966101694915,positivo
start,0.8701298701298701,0.12987012987012986,positivo
pegsr,1.0,0.0,positivo
apeensiva,1.0,0.0,positivo
olivo,0.9473684210526316,0.05263157894736842,positivo
agains,1.0,0.0,positivo
agradabilissíma,1.0,0.0,positivo
iguall,1.0,0.0,positivo
incrustrados,1.0,0.0,positivo
tremoço,1.0,0.0,positivo
chinfrims,0.0,1.0,negativo
garçobs,1.0,0.0,positivo
cascalho,0.9545454545454546,0.045454545454545456,positivo
capestre,1.0,0.0,positivo
mèdia,1.0,0.0,positivo
laranja+amendoa,1.0,0.0,positivo
primeeira,1.0,0.0,positivo
greoso,1.0,0.0,positivo
degustai,1.0,0.0,positivo
ccchorro,1.0,0.0,positivo
nossa!este,1.0,0.0,positivo
taperia,0.9705882352941176,0.029411764705882356,positivo
cogitem,0.5,0.5,negativo
particulament,0.8604651162790697,0.13953488372093026,positivo
2-pessoa,1.0,0.0,positivo
bartatos,1.0,0.0,positivo
rubayat,0.7894736842105263,0.21052631578947367,positivo
carfully,1.0,0.0,positivo
memorabilhas,1.0,0.0,positivo
secrto,1.0,0.0,positivo
empoeradíssima,0.0,1.0,negativo
berryblast,1.0,0.0,positivo
rquintado,1.0,0.0,positivo
ráoido,1.0,0.0,positivo
nann,1.0,0.0,positivo
incalculável,0.0,1.0,negativo
portanto´vejam,1.0,0.0,positivo
botato,1.0,0.0,positivo
problema)e,1.0,0.0,positivo
idioma,0.921875,0.078125,positivo
acolhedoura,1.0,0.0,positivo
x-caboquinho,0.9473684210526316,0.05263157894736842,positivo
insumos,0.89,0.11,positivo
notaveis,1.0,0.0,positivo
auau,1.0,0.0,positivo
obentô,1.0,0.0,positivo
-bruschetta,1.0,0.0,positivo
carro-,0.916323731138546,0.08367626886145405,positivo
insdiscutivelmente,1.0,0.0,positivo
tiramissù,1.0,0.0,positivo
supeer,1.0,0.0,positivo
desfutar,1.0,0.0,positivo
enrijecido,0.0,1.0,negativo
tartes,1.0,0.0,positivo
felizão,1.0,0.0,positivo
mariscadinha,1.0,0.0,positivo
ameiiiiiiii,1.0,0.0,positivo
acolhente,1.0,0.0,positivo
docparaue,1.0,0.0,positivo
pizzaiolas,1.0,0.0,positivo
superrrrrr,1.0,0.0,positivo
boníssimos,1.0,0.0,positivo
etnica,1.0,0.0,positivo
itacolomi,1.0,0.0,positivo
extorquirem,0.0,1.0,negativo
batidao,1.0,0.0,positivo
parrilonomico,1.0,0.0,positivo
divino!!pena,1.0,0.0,positivo
borgonhesa,1.0,0.0,positivo
tatâmi,1.0,0.0,positivo
representantativos,0.0,1.0,negativo
/maître,0.875,0.125,positivo
ogranizada,1.0,0.0,positivo
self-servixe,1.0,0.0,positivo
bacteriológica,0.0,1.0,negativo
chisp,0.6666666666666666,0.3333333333333333,positivo
passira,1.0,0.0,positivo
barvalento,0.5,0.5,negativo
"ketsup""na",1.0,0.0,positivo
mendes,0.9891304347826086,0.010869565217391304,positivo
propcio,1.0,0.0,positivo
pantanero,1.0,0.0,positivo
tutti,0.8796992481203008,0.12030075187969926,positivo
dentra,0.8056426332288401,0.19435736677115986,positivo
infantinho,0.0,1.0,negativo
johnnyrocketsnorio,1.0,0.0,positivo
porò,1.0,0.0,positivo
ocasiinal,1.0,0.0,positivo
lhamo,0.6639511201629328,0.3360488798370672,positivo
gostossíssima,1.0,0.0,positivo
freascas,1.0,0.0,positivo
kķkk,1.0,0.0,positivo
capressi,1.0,0.0,positivo
whysk,0.5,0.5,negativo
maltez,1.0,0.0,positivo
marshamallow,1.0,0.0,positivo
mutias,1.0,0.0,positivo
foam,1.0,0.0,positivo
predicativo,0.75,0.25,positivo
bastane,0.8333333333333334,0.16666666666666666,positivo
confortaves,1.0,0.0,positivo
cheirode,1.0,0.0,positivo
congiglione,0.0,1.0,negativo
oceânicos,1.0,0.0,positivo
servidoo,1.0,0.0,positivo
ayce,1.0,0.0,positivo
vesta,0.4,0.6,negativo
floha,1.0,0.0,positivo
mastem,1.0,0.0,positivo
surpeeendentes,1.0,0.0,positivo
descontruido,0.5,0.5,negativo
ofert,0.8546279007735396,0.14537209922646038,positivo
melão,0.9272030651340996,0.07279693486590039,positivo
minas,0.926489226869455,0.07351077313054499,positivo
ultra-temperadas,1.0,0.0,positivo
libanesa(não,1.0,0.0,positivo
e´casquinha,1.0,0.0,positivo
manisfesta,0.5,0.5,negativo
ferozes,1.0,0.0,positivo
tradicionalísimo,1.0,0.0,positivo
franhank,1.0,0.0,positivo
vergionha,0.0,1.0,negativo
preferenciamente,1.0,0.0,positivo
casa!de,1.0,0.0,positivo
exelecelente,1.0,0.0,positivo
llotado,1.0,0.0,positivo
nascidas,1.0,0.0,positivo
sanjose,1.0,0.0,positivo
esahimi,1.0,0.0,positivo
fish-sem-pacotinho,1.0,0.0,positivo
gastronômica-italiana,1.0,0.0,positivo
joponese,1.0,0.0,positivo
recomendo!!vista,1.0,0.0,positivo
demonde,1.0,0.0,positivo
muuuuuuiiiiiittttoooo,1.0,0.0,positivo
eels,1.0,0.0,positivo
argentino(r$34,1.0,0.0,positivo
acutilantes,1.0,0.0,positivo
tónico,0.5,0.5,negativo
uhuu,1.0,0.0,positivo
insolssa,0.0,1.0,negativo
óoooooooo,1.0,0.0,positivo
tequeray,0.0,1.0,negativo
razaoveis,1.0,0.0,positivo
acessíveis!sabe,1.0,0.0,positivo
suberba,1.0,0.0,positivo
carismásticos,1.0,0.0,positivo
cheeio,1.0,0.0,positivo
b.luxo,1.0,0.0,positivo
cohecido,0.5,0.5,negativo
variedaeo,1.0,0.0,positivo
presenteáveis,1.0,0.0,positivo
imdico,1.0,0.0,positivo
gritos,0.37373737373737376,0.6262626262626263,negativo
sallva,0.9206349206349206,0.07936507936507936,positivo
varados,1.0,0.0,positivo
altamuro,1.0,0.0,positivo
orientais[outrora,0.0,1.0,negativo
mandu,0.8813559322033898,0.11864406779661014,positivo
topins,1.0,0.0,positivo
mangara,0.9666666666666668,0.03333333333333333,positivo
welison,1.0,0.0,positivo
ate´meia,1.0,0.0,positivo
gladiadora,0.0,1.0,negativo
republique,1.0,0.0,positivo
deleiciosas,1.0,0.0,positivo
agradedavel,1.0,0.0,positivo
delicioaaa,1.0,0.0,positivo
luinguicinha,1.0,0.0,positivo
optmus,1.0,0.0,positivo
cheiozinho,1.0,0.0,positivo
oboa,1.0,0.0,positivo
táteis,0.8333333333333334,0.16666666666666666,positivo
espeviais,1.0,0.0,positivo
dvende,1.0,0.0,positivo
alfandega,0.96,0.04,positivo
tocantes,1.0,0.0,positivo
terça-,0.8432055749128919,0.156794425087108,positivo
enpresas,0.5,0.5,negativo
opçoões,1.0,0.0,positivo
gadídeo,0.0,1.0,negativo
gastao,1.0,0.0,positivo
cheladasso,1.0,0.0,positivo
vertebral,1.0,0.0,positivo
fidelos,1.0,0.0,positivo
charge,0.7333333333333333,0.26666666666666666,positivo
deliiiciooosooo,1.0,0.0,positivo
petigatto,1.0,0.0,positivo
imprimi,0.6705882352941176,0.32941176470588235,positivo
garantudo,0.0,1.0,negativo
gostisa,1.0,0.0,positivo
sdaborosos,1.0,0.0,positivo
roachie,0.0,1.0,negativo
mossakas,0.0,1.0,negativo
chineques,1.0,0.0,positivo
enogastronônica,1.0,0.0,positivo
goyana,1.0,0.0,positivo
comprometivo,1.0,0.0,positivo
kuai,1.0,0.0,positivo
destonam,0.0,1.0,negativo
ncionarios,0.8639587362991619,0.13604126370083816,positivo
superconfortável,1.0,0.0,positivo
voadoras,0.42857142857142855,0.5714285714285714,negativo
servicos,0.9166666666666666,0.08333333333333333,positivo
acompanhamento(arroz,0.6666666666666666,0.3333333333333333,positivo
18/6/2016,0.0,1.0,negativo
consenquetimento,1.0,0.0,positivo
narede,1.0,0.0,positivo
amigis,1.0,0.0,positivo
terminal,0.9108280254777071,0.08917197452229299,positivo
"reservados""(caso",1.0,0.0,positivo
sefie-service,1.0,0.0,positivo
cato,0.8763157894736842,0.1236842105263158,positivo
semipronto,0.75,0.25,positivo
sinistros,1.0,0.0,positivo
caprioskas,1.0,0.0,positivo
obrigadatoria,1.0,0.0,positivo
desarmonizada,0.0,1.0,negativo
vivazes,1.0,0.0,positivo
razoável(por,1.0,0.0,positivo
kids(pago,1.0,0.0,positivo
mate,0.8229286919456531,0.17707130805434687,positivo
nubah,1.0,0.0,positivo
desconfiável,0.0,1.0,negativo
tamvém,1.0,0.0,positivo
segretos,1.0,0.0,positivo
porchini,1.0,0.0,positivo
mórbido,0.6,0.4,positivo
transtorno,0.4736842105263158,0.5263157894736842,negativo
lanterninhas,1.0,0.0,positivo
maralhosa,1.0,0.0,positivo
later,0.8898450946643718,0.11015490533562823,positivo
yfucucufvudjvududuudivuvvubyfv,1.0,0.0,positivo
satifeita,1.0,0.0,positivo
notívago,0.95,0.05,positivo
usufluimos,1.0,0.0,positivo
lile,0.7272727272727273,0.2727272727272727,positivo
mais//pimentos,0.0,1.0,negativo
muitissomo,1.0,0.0,positivo
kilão,0.9090909090909092,0.09090909090909093,positivo
vvftj,0.0,1.0,negativo
excelentissimo,1.0,0.0,positivo
inconscientes,1.0,0.0,positivo
entries,1.0,0.0,positivo
macaxera,0.9705882352941176,0.029411764705882356,positivo
négocios,1.0,0.0,positivo
masserina,1.0,0.0,positivo
claustrofóbios,1.0,0.0,positivo
angustiantes,1.0,0.0,positivo
jsutas,1.0,0.0,positivo
callani,1.0,0.0,positivo
ilhada,0.8682080924855491,0.13179190751445086,positivo
mogicas,1.0,0.0,positivo
uqer,0.7,0.3,positivo
sempreee,1.0,0.0,positivo
demais!o,1.0,0.0,positivo
morua,0.0,1.0,negativo
fonseca,0.875,0.125,positivo
pranzo,1.0,0.0,positivo
atentativa,0.0,1.0,negativo
fofoqueira,1.0,0.0,positivo
mercado!ótimo,1.0,0.0,positivo
crepitosas,1.0,0.0,positivo
daalta,1.0,0.0,positivo
beijus,0.9622641509433962,0.03773584905660377,positivo
gambari,1.0,0.0,positivo
reaaaaally,1.0,0.0,positivo
http://beegeesonecover.com.br/,1.0,0.0,positivo
colada,0.8930774503084304,0.10692254969156956,positivo
perecíeis,0.0,1.0,negativo
antiquíssimos,1.0,0.0,positivo
gurmê,1.0,0.0,positivo
aniverssarios,1.0,0.0,positivo
baian,0.9639588906096016,0.03604110939039842,positivo
deiiciosas,1.0,0.0,positivo
grosera,1.0,0.0,positivo
nino,0.8561908102420204,0.14380918975797966,positivo
apraça,0.75,0.25,positivo
vá.rias,1.0,0.0,positivo
churasqueiros,1.0,0.0,positivo
propagandistica,0.0,1.0,negativo
bristo,0.9565217391304348,0.043478260869565216,positivo
benefìcio,1.0,0.0,positivo
parppardelle,1.0,0.0,positivo
despostas,1.0,0.0,positivo
prontissimos,1.0,0.0,positivo
26/10/2016,0.0,1.0,negativo
saporiei,1.0,0.0,positivo
obrigadaaa,1.0,0.0,positivo
frindely,1.0,0.0,positivo
parade,0.8125,0.1875,positivo
visitemeuapplebees.com,1.0,0.0,positivo
рядом,0.0,1.0,negativo
gávea,0.9064516129032258,0.0935483870967742,positivo
dislexado,1.0,0.0,positivo
rizole,1.0,0.0,positivo
vexame,0.20512820512820512,0.7948717948717948,negativo
raniel,1.0,0.0,positivo
risso,0.8702290076335878,0.1297709923664122,positivo
taobmaraviohos,1.0,0.0,positivo
éramo,0.6468039003250271,0.3531960996749729,positivo
espetaculates,0.0,1.0,negativo
kleber,0.9964028776978416,0.0035971223021582736,positivo
performática,0.6666666666666666,0.3333333333333333,positivo
gerente.o,0.25,0.75,negativo
autoritario,1.0,0.0,positivo
unimo,0.9240506329113924,0.0759493670886076,positivo
italizanos,1.0,0.0,positivo
barqueiro,0.90625,0.09375,positivo
desserviço,0.1111111111111111,0.8888888888888888,negativo
meljores,1.0,0.0,positivo
de150,1.0,0.0,positivo
apreencivos,1.0,0.0,positivo
difencial,1.0,0.0,positivo
escuridão,0.5625,0.4375,positivo
palhaçadinha,1.0,0.0,positivo
amanauense,1.0,0.0,positivo
humorados.voltaremos,1.0,0.0,positivo
sujíssimo,0.5,0.5,negativo
x-gaucho,0.0,1.0,negativo
texeiras,1.0,0.0,positivo
éden,1.0,0.0,positivo
degustcação,1.0,0.0,positivo
marginalizado,0.5,0.5,negativo
saboeiros,1.0,0.0,positivo
poeirinha,0.0,1.0,negativo
trocadero,1.0,0.0,positivo
desformes,0.0,1.0,negativo
discretíssima,1.0,0.0,positivo
comunicador,0.3333333333333333,0.6666666666666666,negativo
diplomáticas,1.0,0.0,positivo
sadomasoquista,0.5,0.5,negativo
miguelando,0.0,1.0,negativo
limbento,0.0,1.0,negativo
olheio,0.0,1.0,negativo
purede,1.0,0.0,positivo
demarcada,0.5,0.5,negativo
solicigo,1.0,0.0,positivo
existehá,1.0,0.0,positivo
excelente.sucos,1.0,0.0,positivo
ldemoram,0.0,1.0,negativo
jour,0.9393939393939394,0.060606060606060615,positivo
descartaria,0.3333333333333333,0.6666666666666666,negativo
mecelleria,1.0,0.0,positivo
munitu,0.0,1.0,negativo
opalinas,1.0,0.0,positivo
reggiano-,1.0,0.0,positivo
baleys,1.0,0.0,positivo
fials,1.0,0.0,positivo
oopen,1.0,0.0,positivo
dolosas,1.0,0.0,positivo
zmente,0.5114552397114976,0.4885447602885024,positivo
dekos,1.0,0.0,positivo
devolverao,0.0,1.0,negativo
craker,0.5,0.5,negativo
macielvrecomendo,1.0,0.0,positivo
abusrda,0.0,1.0,negativo
pratos.vou,0.0,1.0,negativo
invenã§ãµes,1.0,0.0,positivo
sul!precos,1.0,0.0,positivo
alfo,0.8333333333333334,0.16666666666666666,positivo
elente,0.9918375587666928,0.008162441233307375,positivo
serteneja,1.0,0.0,positivo
spud,1.0,0.0,positivo
parpadele,0.9166666666666666,0.08333333333333333,positivo
crowded,1.0,0.0,positivo
harmonicas,0.0,1.0,negativo
o.unico,0.8,0.2,positivo
escurar,0.75,0.25,positivo
demásssssssssss,1.0,0.0,positivo
purarucu,1.0,0.0,positivo
funcioários,1.0,0.0,positivo
saboross,1.0,0.0,positivo
savigon,1.0,0.0,positivo
surpreendentees,1.0,0.0,positivo
taboa,0.9166666666666666,0.08333333333333333,positivo
sotè,0.0,1.0,negativo
partw,1.0,0.0,positivo
ex-cantina,1.0,0.0,positivo
esguio,1.0,0.0,positivo
oogie,1.0,0.0,positivo
oxibiodegradável,1.0,0.0,positivo
áabe,1.0,0.0,positivo
cítrus,1.0,0.0,positivo
preno,0.75,0.25,positivo
graziella,0.5,0.5,negativo
délicias,1.0,0.0,positivo
empadões,0.95,0.05,positivo
élégance,0.5,0.5,negativo
patrocina,0.7021276595744681,0.2978723404255319,positivo
superavaliado,0.5,0.5,negativo
assombre,1.0,0.0,positivo
habitue,0.8813559322033898,0.11864406779661014,positivo
frigideirinha,1.0,0.0,positivo
batata-frita,0.8952380952380953,0.10476190476190476,positivo
onirique,1.0,0.0,positivo
caixaba,1.0,0.0,positivo
grav,0.7385817307692307,0.2614182692307692,positivo
fartyo,1.0,0.0,positivo
incauta,1.0,0.0,positivo
queste,0.8,0.2,positivo
sauudável,1.0,0.0,positivo
orėgano,0.0,1.0,negativo
âncoras,1.0,0.0,positivo
monstro-peixe,1.0,0.0,positivo
mineira-alagoana,1.0,0.0,positivo
ape3sar,1.0,0.0,positivo
recém-preparado,1.0,0.0,positivo
conjuntas,1.0,0.0,positivo
chu-toro,1.0,0.0,positivo
frans,0.8888888888888888,0.1111111111111111,positivo
10/11,0.375,0.625,negativo
farpado,0.3333333333333333,0.6666666666666666,negativo
àgeis,1.0,0.0,positivo
kitchen,0.9117647058823528,0.08823529411764706,positivo
grange,1.0,0.0,positivo
contestavel,1.0,0.0,positivo
heinze,0.3333333333333333,0.6666666666666666,negativo
hanshinitzel,1.0,0.0,positivo
obsequioso,1.0,0.0,positivo
bilíngües,1.0,0.0,positivo
músimúsica,1.0,0.0,positivo
coldfish,1.0,0.0,positivo
prindipalmente,1.0,0.0,positivo
demode,1.0,0.0,positivo
maravalilhosa,1.0,0.0,positivo
esquinei,1.0,0.0,positivo
simolesmente,1.0,0.0,positivo
astronômcas,1.0,0.0,positivo
conrrigir,1.0,0.0,positivo
marciao,1.0,0.0,positivo
desanimadinha,0.0,1.0,negativo
cheioossss,1.0,0.0,positivo
mudoumas,1.0,0.0,positivo
simplérrima,0.5,0.5,negativo
robei,1.0,0.0,positivo
overprice,0.6458333333333334,0.3541666666666667,positivo
peatos,0.6666666666666666,0.3333333333333333,positivo
hepta,1.0,0.0,positivo
locaism,1.0,0.0,positivo
destilado,0.9292929292929292,0.0707070707070707,positivo
zen-qualificado,1.0,0.0,positivo
produtos.excelentes,1.0,0.0,positivo
desencantada,0.0,1.0,negativo
merluza,0.7894736842105263,0.21052631578947367,positivo
locai,0.9228553537883531,0.07714464621164684,positivo
povia,1.0,0.0,positivo
sul-real,1.0,0.0,positivo
descatado,1.0,0.0,positivo
nsuportavelmente,0.4418604651162791,0.5581395348837209,negativo
necessitariamos,0.0,1.0,negativo
bebee,1.0,0.0,positivo
pedidoo,1.0,0.0,positivo
gordorosos,1.0,0.0,positivo
buchada,0.9775678866587958,0.02243211334120425,positivo
cartão-postal,0.9166666666666666,0.08333333333333333,positivo
priveligiar,1.0,0.0,positivo
19reais,1.0,0.0,positivo
12/06/17,0.0,1.0,negativo
agiotara,1.0,0.0,positivo
bros,0.6929347826086957,0.3070652173913043,positivo
indiscriminadamente,0.3333333333333333,0.6666666666666666,negativo
plato,0.8703703703703703,0.12962962962962962,positivo
ueijo,0.8818303076888296,0.1181696923111704,positivo
pandeló,1.0,0.0,positivo
brazeiro,0.625,0.375,positivo
tooooooop,1.0,0.0,positivo
ganush,0.8888888888888888,0.1111111111111111,positivo
restringido,0.8,0.2,positivo
urbsno,1.0,0.0,positivo
fiiiila,1.0,0.0,positivo
art-déco,0.0,1.0,negativo
aristides,1.0,0.0,positivo
malhagem,1.0,0.0,positivo
plax,1.0,0.0,positivo
comemorarivos,1.0,0.0,positivo
gâteaus,1.0,0.0,positivo
bom.churrasco,1.0,0.0,positivo
comunistas,1.0,0.0,positivo
fantática,1.0,0.0,positivo
instrutores,1.0,0.0,positivo
divertidoa,1.0,0.0,positivo
mini-hambúrgueres,0.7826086956521741,0.21739130434782608,positivo
tacopep,0.75,0.25,positivo
descrecer,1.0,0.0,positivo
artítico,0.0,1.0,negativo
vezesssss,1.0,0.0,positivo
nãono,1.0,0.0,positivo
passasia,1.0,0.0,positivo
demodé,1.0,0.0,positivo
umapergunta,1.0,0.0,positivo
francê,0.9086315789473683,0.09136842105263157,positivo
maaaaraaavilhosooo,1.0,0.0,positivo
famíglia,1.0,0.0,positivo
risória,0.3157894736842105,0.6842105263157895,negativo
boal,0.9615384615384616,0.038461538461538464,positivo
rázoavelmente,1.0,0.0,positivo
macarronas,1.0,0.0,positivo
frequentaras,1.0,0.0,positivo
chucrut,0.9247910863509751,0.07520891364902507,positivo
negqtivo,1.0,0.0,positivo
rosival,1.0,0.0,positivo
pós-yoga,1.0,0.0,positivo
mencía,1.0,0.0,positivo
estudadamente,1.0,0.0,positivo
barrac,0.885180412371134,0.11481958762886595,positivo
marremoto,1.0,0.0,positivo
21:00h,0.7254901960784313,0.27450980392156865,positivo
parmasão,1.0,0.0,positivo
translucido,1.0,0.0,positivo
exoticos.o,1.0,0.0,positivo
passed,1.0,0.0,positivo
engativo,1.0,0.0,positivo
surp,0.9050884240661218,0.0949115759338782,positivo
mapas,0.9615384615384616,0.038461538461538464,positivo
desdenhado,0.5,0.5,negativo
20;00,1.0,0.0,positivo
tailândes,0.875,0.125,positivo
flinstons,1.0,0.0,positivo
biente,0.969467210817235,0.030532789182765082,positivo
hunt,0.9,0.1,positivo
apresentado.o,1.0,0.0,positivo
gostosoz,1.0,0.0,positivo
cumades,1.0,0.0,positivo
clin,0.7823529411764706,0.21764705882352944,positivo
atenocioso,1.0,0.0,positivo
qualidade(é,0.0,1.0,negativo
cariiiiissimos,0.0,1.0,negativo
equiparados,1.0,0.0,positivo
mineiro-europeu,1.0,0.0,positivo
hinduistas,1.0,0.0,positivo
incrementados,1.0,0.0,positivo
lagunar,1.0,0.0,positivo
formaggie,1.0,0.0,positivo
alccólica,1.0,0.0,positivo
rrss,0.9444444444444444,0.05555555555555555,positivo
rainforest,1.0,0.0,positivo
excelente.igual,1.0,0.0,positivo
tamem,1.0,0.0,positivo
muuuuitoooooo,1.0,0.0,positivo
empregado/,1.0,0.0,positivo
burgher,1.0,0.0,positivo
marte,0.8407643312101911,0.1592356687898089,positivo
garboso,1.0,0.0,positivo
respectado,1.0,0.0,positivo
spade,1.0,0.0,positivo
etam,0.5931151241534989,0.4068848758465011,positivo
okha,0.5,0.5,negativo
elevad,0.9044602128737964,0.09553978712620376,positivo
reservarenos,1.0,0.0,positivo
bodebrow,1.0,0.0,positivo
jarferson,1.0,0.0,positivo
covers,0.95,0.05,positivo
ir!!!a,1.0,0.0,positivo
comcerteza,0.875,0.125,positivo
atendida.facil,1.0,0.0,positivo
preguicosos,0.0,1.0,negativo
presisamos,1.0,0.0,positivo
pinhanista,1.0,0.0,positivo
heineiken,1.0,0.0,positivo
corragem,1.0,0.0,positivo
macioooooo,1.0,0.0,positivo
poca,0.8866074164878945,0.11339258351210542,positivo
umani,0.7672413793103449,0.2327586206896552,positivo
províncial,1.0,0.0,positivo
elexelente,1.0,0.0,positivo
azeeeeda,0.0,1.0,negativo
frequentadíssima,1.0,0.0,positivo
marenosso,1.0,0.0,positivo
franco-nordestina,1.0,0.0,positivo
semsabor,1.0,0.0,positivo
slide,0.8888888888888888,0.1111111111111111,positivo
